buscoID	query_chr	position	assigned_chr	status
7237at7088	SUPER_19	9470162.0	SUPER_18	self
7246at7088	SUPER_21	4207878.5	SUPER_25	self
7248at7088	SUPER_4	13647072.0	SUPER_5	self
7253at7088	SUPER_6	11898927.5	SUPER_4	self
7254at7088	SUPER_4	8150504.0	SUPER_5	self
7258at7088	SUPER_6	880968.5	SUPER_4	self
7260at7088	SUPER_Z	11010130.5	SUPER_Z	SUPER_Z
7263at7088	SUPER_Z	38222935.5	SUPER_2	self
7264at7088	SUPER_8	7352605.0	SUPER_14	self
7267at7088	SUPER_7	9059448.5	SUPER_3	self
7268at7088	SUPER_12	13406380.5	SUPER_12	self
7271at7088	SUPER_13	6589114.5	SUPER_15	self
7272at7088	SUPER_Z	14881886.0	SUPER_Z	SUPER_Z
7277at7088	SUPER_1	467875.5	SUPER_10	self
7283at7088	SUPER_12	11424232.0	SUPER_12	self
7285at7088	SUPER_11	5744417.0	SUPER_9	self
7286at7088	SUPER_21	12836038.0	SUPER_25	self
7288at7088	SUPER_14	5968604.5	SUPER_16	self
7290at7088	SUPER_27	8201758.0	SUPER_27	self
7295at7088	SUPER_13	7669166.0	SUPER_15	self
7298at7088	SUPER_3	18021722.5	SUPER_1	self
7299at7088	SUPER_Z	28150964.5	SUPER_Z	SUPER_Z
7301at7088	SUPER_1	31273962.0	SUPER_20	SUPER_20
7303at7088	SUPER_20	15187414.5	SUPER_22	self
7307at7088	SUPER_3	2723847.0	SUPER_1	self
7308at7088	SUPER_4	9122112.0	SUPER_5	self
7313at7088	SUPER_2	6752088.5	SUPER_23	SUPER_23
7314at7088	SUPER_7	9505632.0	SUPER_3	self
7324at7088	SUPER_17	7675267.5	SUPER_17	self
7326at7088	SUPER_6	11834688.0	SUPER_4	self
7331at7088	SUPER_14	26053894.0	SUPER_16	self
7332at7088	SUPER_20	6749803.5	SUPER_22	self
7335at7088	SUPER_19	19188116.0	SUPER_18	self
7336at7088	SUPER_Z	19630346.0	SUPER_Z	SUPER_Z
7342at7088	SUPER_5	20481892.5	SUPER_6	self
7348at7088	SUPER_3	17748032.5	SUPER_1	self
7350at7088	SUPER_17	10219318.0	SUPER_17	self
7354at7088	SUPER_4	18150650.0	SUPER_5	self
7355at7088	SUPER_9	20811601.5	SUPER_8	self
7356at7088	SUPER_7	10331136.5	SUPER_3	self
7357at7088	SUPER_3	10877481.0	SUPER_1	self
7360at7088	SUPER_Z	5237608.5	SUPER_Z	SUPER_Z
7361at7088	SUPER_9	26386763.0	SUPER_8	self
7363at7088	SUPER_Z	24962292.0	SUPER_Z	SUPER_Z
7370at7088	SUPER_5	11974199.0	SUPER_6	self
7371at7088	SUPER_8	5422406.5	SUPER_14	self
7376at7088	SUPER_14	17638192.0	SUPER_16	self
7377at7088	SUPER_17	5632839.5	SUPER_17	self
7378at7088	SUPER_4	14232928.0	SUPER_5	self
7379at7088	SUPER_3	10412033.5	SUPER_1	self
7380at7088	SUPER_3	22700503.0	SUPER_1	self
7382at7088	SUPER_13	6465009.5	SUPER_15	self
7385at7088	SUPER_26	7162888.5	SUPER_28	self
7392at7088	SUPER_14	4685912.0	SUPER_16	self
7395at7088	SUPER_13	8453616.0	SUPER_15	self
7397at7088	SUPER_6	13063356.0	SUPER_4	self
7406at7088	SUPER_21	9356391.0	SUPER_25	self
7409at7088	SUPER_22	6581935.5	SUPER_26	self
7410at7088	SUPER_Z	3917406.5	SUPER_Z	SUPER_Z
7415at7088	SUPER_6	8132637.5	SUPER_4	self
7416at7088	SUPER_19	17661855.5	SUPER_18	self
7419at7088	SUPER_5	4475173.5	SUPER_6	self
7420at7088	SUPER_7	8438701.0	SUPER_3	self
7427at7088	SUPER_14	24836862.5	SUPER_16	self
7429at7088	SUPER_Z	25806446.5	SUPER_Z	SUPER_Z
7430at7088	SUPER_15	18511819.5	SUPER_7	self
7431at7088	SUPER_5	11346551.5	SUPER_6	self
7432at7088	SUPER_4	5497905.0	SUPER_5	self
7435at7088	SUPER_12	17141138.0	SUPER_12	self
7436at7088	SUPER_17	16228684.5	SUPER_17	self
7442at7088	SUPER_13	12152275.0	SUPER_15	self
7446at7088	SUPER_1	1782778.5	SUPER_10	self
7447at7088	SUPER_5	17472506.0	SUPER_6	self
7449at7088	SUPER_Z	32910302.0	SUPER_2	self
7454at7088	SUPER_18	20272612.0	SUPER_19	self
7456at7088	SUPER_1	9615294.0	SUPER_10	self
7459at7088	SUPER_Z	57594614.5	SUPER_2	self
7461at7088	SUPER_13	8734614.5	SUPER_15	self
7465at7088	SUPER_27	6116585.5	SUPER_27	self
7466at7088	SUPER_14	11111494.0	SUPER_16	self
7472at7088	SUPER_4	11921250.0	SUPER_5	self
7473at7088	SUPER_2	1198333.5	SUPER_23	SUPER_23
7475at7088	SUPER_3	6636701.5	SUPER_1	self
7476at7088	SUPER_20	10955537.5	SUPER_22	self
7478at7088	SUPER_Z	42056859.5	SUPER_2	self
7479at7088	SUPER_11	24300626.5	SUPER_9	self
7481at7088	SUPER_14	14257662.5	SUPER_16	self
7492at7088	SUPER_11	19054702.0	SUPER_9	self
7494at7088	SUPER_7	26204761.0	SUPER_3	self
7495at7088	SUPER_12	12336878.5	SUPER_12	self
7497at7088	SUPER_7	21589262.5	SUPER_3	self
7500at7088	SUPER_2	35759597.5	SUPER_13	self
7501at7088	SUPER_20	9647519.0	SUPER_22	self
7506at7088	SUPER_16	11943304.0	SUPER_11	self
7508at7088	SUPER_26	1162680.0	SUPER_28	self
7512at7088	SUPER_19	6264870.0	SUPER_18	self
7513at7088	SUPER_5	21540646.5	SUPER_6	self
7520at7088	SUPER_17	10034870.0	SUPER_17	self
7527at7088	SUPER_6	14270350.0	SUPER_4	self
7530at7088	SUPER_9	16150128.5	SUPER_8	self
7544at7088	SUPER_5	17322341.5	SUPER_6	self
7550at7088	SUPER_1	30389030.5	SUPER_20	SUPER_20
7555at7088	SUPER_Z	45781509.5	SUPER_2	self
7556at7088	SUPER_11	6360827.0	SUPER_9	self
7559at7088	SUPER_20	6691473.0	SUPER_22	self
7560at7088	SUPER_11	5405897.5	SUPER_9	self
7561at7088	SUPER_1	7489792.5	SUPER_10	self
7566at7088	SUPER_11	17084615.5	SUPER_9	self
7567at7088	SUPER_16	4217587.0	SUPER_11	self
7568at7088	SUPER_Z	10635910.0	SUPER_Z	SUPER_Z
7573at7088	SUPER_25	14019680.5	SUPER_24	self
7574at7088	SUPER_Z	16956940.0	SUPER_Z	SUPER_Z
7576at7088	SUPER_18	12537182.0	SUPER_19	self
7577at7088	SUPER_18	8159545.0	SUPER_19	self
7584at7088	SUPER_19	14024109.5	SUPER_18	self
7586at7088	SUPER_19	10250209.5	SUPER_18	self
7591at7088	SUPER_1	25522618.5	SUPER_20	SUPER_20
7592at7088	SUPER_7	15009995.0	SUPER_3	self
7594at7088	SUPER_19	18800624.0	SUPER_18	self
7595at7088	SUPER_1	6622064.0	SUPER_10	self
7597at7088	SUPER_13	21889744.5	SUPER_15	self
7598at7088	SUPER_7	19066260.0	SUPER_3	self
7607at7088	SUPER_23	5094949.5	SUPER_30	self
7608at7088	SUPER_5	5410937.5	SUPER_6	self
7611at7088	SUPER_17	21291654.0	SUPER_17	self
7618at7088	SUPER_7	7198512.5	SUPER_3	self
7622at7088	SUPER_7	24556091.0	SUPER_3	self
7627at7088	SUPER_7	16745681.5	SUPER_3	self
7629at7088	SUPER_18	6426009.5	SUPER_19	self
7633at7088	SUPER_Z	16811368.0	SUPER_Z	SUPER_Z
7635at7088	SUPER_5	16199245.5	SUPER_6	self
7654at7088	SUPER_18	11600972.0	SUPER_19	self
7656at7088	SUPER_1	40081042.0	SUPER_20	SUPER_20
7659at7088	SUPER_Z	39301718.5	SUPER_2	self
7664at7088	SUPER_1	9875782.0	SUPER_10	self
7667at7088	SUPER_20	15542249.0	SUPER_22	self
7668at7088	SUPER_19	12492699.5	SUPER_18	self
7669at7088	SUPER_3	19156110.5	SUPER_1	self
7670at7088	SUPER_4	3327762.0	SUPER_5	self
7672at7088	SUPER_17	6478967.5	SUPER_17	self
7674at7088	SUPER_5	11985699.5	SUPER_6	self
7675at7088	SUPER_19	7656324.0	SUPER_18	self
7676at7088	SUPER_11	3246951.5	SUPER_9	self
7678at7088	SUPER_14	13997948.0	SUPER_16	self
7681at7088	SUPER_Z	54157455.5	SUPER_2	self
7682at7088	SUPER_3	1788709.5	SUPER_1	self
7690at7088	SUPER_3	27861536.5	SUPER_1	self
7696at7088	SUPER_14	10112121.5	SUPER_16	self
7698at7088	SUPER_18	14968014.0	SUPER_19	self
7699at7088	SUPER_11	23833410.0	SUPER_9	self
7705at7088	SUPER_5	20560659.0	SUPER_6	self
7706at7088	SUPER_5	2037883.0	SUPER_6	self
7707at7088	SUPER_2	38321176.0	SUPER_13	self
7708at7088	SUPER_17	16648138.5	SUPER_17	self
7712at7088	SUPER_7	15383343.0	SUPER_3	self
7714at7088	SUPER_14	17529156.5	SUPER_16	self
7719at7088	SUPER_11	21526863.5	SUPER_9	self
7720at7088	SUPER_17	7731982.5	SUPER_17	self
7721at7088	SUPER_7	9134811.0	SUPER_3	self
7722at7088	SUPER_Z	3743209.5	SUPER_Z	SUPER_Z
7723at7088	SUPER_1	20137725.0	SUPER_10	self
7726at7088	SUPER_8	7437328.5	SUPER_14	self
7727at7088	SUPER_1	11794977.0	SUPER_10	self
7729at7088	SUPER_Z	28788829.5	SUPER_Z	SUPER_Z
7731at7088	SUPER_8	17948456.0	SUPER_14	self
7732at7088	SUPER_12	3002040.5	SUPER_12	self
7737at7088	SUPER_12	13134813.0	SUPER_12	self
7738at7088	SUPER_10	2029336.0	SUPER_21	self
7742at7088	SUPER_7	9697425.0	SUPER_3	self
7749at7088	SUPER_18	7170412.0	SUPER_19	self
7751at7088	SUPER_8	10513321.0	SUPER_14	self
7754at7088	SUPER_2	31400817.5	SUPER_13	self
7755at7088	SUPER_17	3247134.0	SUPER_17	self
7763at7088	SUPER_2	6971477.0	SUPER_23	SUPER_23
7765at7088	SUPER_20	6563484.0	SUPER_22	self
7768at7088	SUPER_7	12187310.0	SUPER_3	self
7772at7088	SUPER_16	4831944.5	SUPER_11	self
7773at7088	SUPER_3	20634450.0	SUPER_1	self
7774at7088	SUPER_1	17890930.0	SUPER_10	self
7777at7088	SUPER_5	5304074.5	SUPER_6	self
7778at7088	SUPER_7	9018097.0	SUPER_3	self
7787at7088	SUPER_3	3177109.5	SUPER_1	self
7789at7088	SUPER_16	20043260.5	SUPER_11	self
7790at7088	SUPER_16	4680041.0	SUPER_11	self
7791at7088	SUPER_11	2222431.0	SUPER_9	self
7792at7088	SUPER_16	7065965.0	SUPER_11	self
7797at7088	SUPER_8	3962673.5	SUPER_14	self
7798at7088	SUPER_12	16458897.0	SUPER_12	self
7805at7088	SUPER_26	1604391.5	SUPER_28	self
7811at7088	SUPER_12	16336891.5	SUPER_12	self
7813at7088	SUPER_14	7589737.0	SUPER_16	self
7815at7088	SUPER_7	16685144.5	SUPER_3	self
7817at7088	SUPER_10	2393522.0	SUPER_21	self
7819at7088	SUPER_11	1442197.0	SUPER_9	self
7821at7088	SUPER_Z	7235816.0	SUPER_Z	SUPER_Z
7823at7088	SUPER_4	16774146.5	SUPER_5	self
7829at7088	SUPER_9	12076875.5	SUPER_8	self
7830at7088	SUPER_14	5819095.0	SUPER_16	self
7833at7088	SUPER_1	31255758.0	SUPER_20	SUPER_20
7837at7088	SUPER_17	12020604.0	SUPER_17	self
7838at7088	SUPER_14	5832954.5	SUPER_16	self
7847at7088	SUPER_14	25979328.0	SUPER_16	self
7853at7088	SUPER_1	40115449.0	SUPER_20	SUPER_20
7854at7088	SUPER_24	5725713.5	SUPER_29	self
7855at7088	SUPER_2	18284798.0	SUPER_13	self
7856at7088	SUPER_11	14887935.5	SUPER_9	self
7857at7088	SUPER_13	22104359.5	SUPER_15	self
7858at7088	SUPER_1	20732736.5	SUPER_10	self
7860at7088	SUPER_3	18057659.5	SUPER_1	self
7862at7088	SUPER_7	8362660.0	SUPER_3	self
7869at7088	SUPER_19	16766878.5	SUPER_18	self
7871at7088	SUPER_12	13733029.5	SUPER_12	self
7876at7088	SUPER_3	9734447.0	SUPER_1	self
7882at7088	SUPER_9	11123717.5	SUPER_8	self
7884at7088	SUPER_13	6256279.5	SUPER_15	self
7887at7088	SUPER_8	7274835.0	SUPER_14	self
7894at7088	SUPER_7	2149349.0	SUPER_3	self
7897at7088	SUPER_12	5905571.5	SUPER_12	self
7899at7088	SUPER_7	21666816.0	SUPER_3	self
7900at7088	SUPER_1	12136761.5	SUPER_10	self
7901at7088	SUPER_5	4568032.0	SUPER_6	self
7902at7088	SUPER_1	25795106.5	SUPER_20	SUPER_20
7904at7088	SUPER_16	10521038.5	SUPER_11	self
7905at7088	SUPER_3	30217886.0	SUPER_1	self
7909at7088	SUPER_17	2586075.0	SUPER_17	self
7911at7088	SUPER_4	13573483.0	SUPER_5	self
7914at7088	SUPER_2	28544943.5	SUPER_13	self
7915at7088	SUPER_4	22302178.5	SUPER_5	self
7918at7088	SUPER_12	18898763.5	SUPER_12	self
7919at7088	SUPER_19	13140478.5	SUPER_18	self
7920at7088	SUPER_1	8485556.5	SUPER_10	self
7926at7088	SUPER_20:5426911-5456601	5441185.5	SUPER_22	self
7928at7088	SUPER_3	7989204.5	SUPER_1	self
7932at7088	SUPER_6	4285027.0	SUPER_4	self
7933at7088	SUPER_Z	59748978.5	SUPER_2	self
7935at7088	SUPER_26	4188826.5	SUPER_28	self
7940at7088	SUPER_Z	489009.0	SUPER_Z	SUPER_Z
7948at7088	SUPER_21	2914350.5	SUPER_25	self
7952at7088	SUPER_8	20187261.5	SUPER_14	self
7953at7088	SUPER_14	19548208.0	SUPER_16	self
7956at7088	SUPER_17	13795961.0	SUPER_17	self
7966at7088	SUPER_3	25934553.0	SUPER_1	self
7967at7088	SUPER_9	4938954.5	SUPER_8	self
7968at7088	SUPER_12	22117097.0	SUPER_12	self
7970at7088	SUPER_17	9429819.5	SUPER_17	self
7972at7088	SUPER_17	2652752.5	SUPER_17	self
7975at7088	SUPER_Z	15745143.5	SUPER_Z	SUPER_Z
7976at7088	SUPER_5	27617248.0	SUPER_6	self
7978at7088	SUPER_22	8961565.5	SUPER_26	self
7980at7088	SUPER_18	19251852.5	SUPER_19	self
7984at7088	SUPER_4	8645336.5	SUPER_5	self
7986at7088	SUPER_18	20191011.5	SUPER_19	self
7987at7088	SUPER_2	12334834.5	SUPER_Z	SUPER_Z
7988at7088	SUPER_17	11934190.0	SUPER_17	self
7989at7088	SUPER_Z	11260618.5	SUPER_Z	SUPER_Z
7990at7088	SUPER_18	12441167.5	SUPER_19	self
7991at7088	SUPER_Z	42994954.5	SUPER_2	self
7993at7088	SUPER_21	1874073.5	SUPER_25	self
7994at7088	SUPER_20	8198383.5	SUPER_22	self
7996at7088	SUPER_11	3494657.0	SUPER_9	self
7997at7088	SUPER_18	21060736.5	SUPER_19	self
8006at7088	SUPER_10	429723.5	SUPER_21	self
8007at7088	SUPER_16	10812368.5	SUPER_11	self
8008at7088	SUPER_6	14760918.0	SUPER_4	self
8009at7088	SUPER_6	6152766.5	SUPER_4	self
8010at7088	SUPER_16	19355221.5	SUPER_11	self
8011at7088	SUPER_19	17775071.0	SUPER_18	self
8012at7088	SUPER_19	5885146.0	SUPER_18	self
8013at7088	SUPER_4	18450050.5	SUPER_5	self
8015at7088	SUPER_1	20277861.0	SUPER_10	self
8019at7088	SUPER_2	11559356.5	SUPER_23	SUPER_23
8031at7088	SUPER_Z	56449936.0	SUPER_2	self
8032at7088	SUPER_11	13416128.0	SUPER_9	self
8033at7088	SUPER_3	16309021.5	SUPER_1	self
8034at7088	SUPER_9	14545278.0	SUPER_8	self
8039at7088	SUPER_8	17092284.0	SUPER_14	self
8040at7088	SUPER_22	8697740.0	SUPER_26	self
8043at7088	SUPER_27	5683526.0	SUPER_27	self
8044at7088	SUPER_Z	13621133.0	SUPER_Z	SUPER_Z
8046at7088	SUPER_8	26068529.0	SUPER_14	self
8048at7088	SUPER_Z	50733956.0	SUPER_2	self
8050at7088	SUPER_5	24814824.5	SUPER_6	self
8051at7088	SUPER_16	9008128.5	SUPER_11	self
8052at7088	SUPER_Z	4974861.0	SUPER_Z	SUPER_Z
8053at7088	SUPER_2	8065226.5	SUPER_23	SUPER_23
8055at7088	SUPER_5	14934383.0	SUPER_6	self
8057at7088	SUPER_8	7535468.0	SUPER_14	self
8065at7088	SUPER_Z	38457294.0	SUPER_2	self
8067at7088	SUPER_14	5813431.5	SUPER_16	self
8071at7088	SUPER_25	13686434.5	SUPER_24	self
8072at7088	SUPER_16	7588198.5	SUPER_11	self
8073at7088	SUPER_18	13048579.0	SUPER_19	self
8079at7088	SUPER_20	8413006.5	SUPER_22	self
8080at7088	SUPER_Z	9377917.5	SUPER_Z	SUPER_Z
8081at7088	SUPER_12	1617690.5	SUPER_12	self
8084at7088	SUPER_19	17113971.0	SUPER_18	self
8088at7088	SUPER_2	11691854.5	SUPER_23	SUPER_23
8089at7088	SUPER_19	7368621.5	SUPER_18	self
8097at7088	SUPER_Z	41290478.5	SUPER_2	self
8098at7088	SUPER_3	27795536.5	SUPER_1	self
8100at7088	SUPER_Z	14170823.0	SUPER_Z	SUPER_Z
8101at7088	SUPER_2	38692075.5	SUPER_13	self
8103at7088	SUPER_23	11276036.5	SUPER_30	self
8106at7088	SUPER_6	19653355.0	SUPER_4	self
8107at7088	SUPER_1	1998619.0	SUPER_6	SUPER_6
8111at7088	SUPER_18	13916913.5	SUPER_19	self
8116at7088	SUPER_24	11886783.5	SUPER_29	self
8117at7088	SUPER_7	9232056.0	SUPER_3	self
8118at7088	SUPER_15	9602778.0	SUPER_7	self
8120at7088	SUPER_3	17857754.0	SUPER_1	self
8122at7088	SUPER_5	21158264.0	SUPER_6	self
8129at7088	SUPER_10	390743.5	SUPER_21	self
8131at7088	SUPER_8	26910930.5	SUPER_14	self
8132at7088	SUPER_Z	25284680.5	SUPER_Z	SUPER_Z
8136at7088	SUPER_9	12779571.0	SUPER_8	self
8139at7088	SUPER_4	7706525.5	SUPER_5	self
8144at7088	SUPER_15	1049388.5	SUPER_7	self
8148at7088	SUPER_17	20877327.5	SUPER_17	self
8149at7088	SUPER_19	9704607.5	SUPER_18	self
8150at7088	SUPER_9	11115257.5	SUPER_8	self
8151at7088	SUPER_16	7142850.0	SUPER_11	self
8153at7088	SUPER_23	10759187.5	SUPER_30	self
8156at7088	SUPER_21	7655274.0	SUPER_25	self
8166at7088	SUPER_2	38269802.5	SUPER_13	self
8167at7088	SUPER_12	14015777.5	SUPER_12	self
8171at7088	SUPER_13	9266641.0	SUPER_15	self
8172at7088	SUPER_8	20256591.0	SUPER_14	self
8175at7088	SUPER_25	13840175.0	SUPER_24	self
8177at7088	SUPER_1	11553108.0	SUPER_10	self
8180at7088	SUPER_9	17584326.0	SUPER_8	self
8182at7088	SUPER_8	7483640.0	SUPER_14	self
8183at7088	SUPER_21	6556962.0	SUPER_25	self
8185at7088	SUPER_21	12392878.5	SUPER_25	self
8186at7088	SUPER_5	18664592.5	SUPER_6	self
8190at7088	SUPER_15	3233829.0	SUPER_7	self
8201at7088	SUPER_Z	41653852.5	SUPER_2	self
8204at7088	SUPER_6	25972455.0	SUPER_4	self
8205at7088	SUPER_16	7033705.0	SUPER_11	self
8211at7088	SUPER_6	2491717.0	SUPER_4	self
8212at7088	SUPER_7	7633919.0	SUPER_3	self
8214at7088	SUPER_14	5934633.5	SUPER_16	self
8215at7088	SUPER_20	3921024.0	SUPER_22	self
8217at7088	SUPER_2	14290039.5	SUPER_13	self
8219at7088	SUPER_3	27834545.0	SUPER_1	self
8222at7088	SUPER_24	12966375.0	SUPER_29	self
8235at7088	SUPER_14	26064583.0	SUPER_16	self
8236at7088	SUPER_3	20832914.5	SUPER_1	self
8238at7088	SUPER_13	14495537.5	SUPER_15	self
8240at7088	SUPER_10	20319978.0	SUPER_21	self
8247at7088	SUPER_11	3681281.5	SUPER_9	self
8248at7088	SUPER_19	19086862.0	SUPER_18	self
8254at7088	SUPER_12	1057353.5	SUPER_12	self
8255at7088	SUPER_11	21909395.5	SUPER_9	self
8258at7088	SUPER_1	11686726.0	SUPER_10	self
8259at7088	SUPER_9	8984697.0	SUPER_8	self
8264at7088	SUPER_27	5268598.0	SUPER_27	self
8270at7088	SUPER_2	35391802.0	SUPER_13	self
8271at7088	SUPER_18	9225123.0	SUPER_19	self
8273at7088	SUPER_1	23098943.5	SUPER_10	self
8274at7088	SUPER_3	16134713.5	SUPER_1	self
8275at7088	SUPER_6	12011953.0	SUPER_4	self
8276at7088	SUPER_2	25543520.0	SUPER_13	self
8277at7088	SUPER_3	6406353.5	SUPER_1	self
8280at7088	SUPER_4	26798499.5	SUPER_5	self
8282at7088	SUPER_4	8341549.0	SUPER_5	self
8286at7088	SUPER_20	9300187.5	SUPER_22	self
8298at7088	SUPER_Z	37521319.0	SUPER_2	self
8300at7088	SUPER_17	13715911.5	SUPER_17	self
8301at7088	SUPER_11	18522245.5	SUPER_9	self
8306at7088	SUPER_23	6146110.5	SUPER_30	self
8310at7088	SUPER_19	6619445.0	SUPER_18	self
8312at7088	SUPER_15	15889074.5	SUPER_7	self
8313at7088	SUPER_Z	7804991.5	SUPER_Z	SUPER_Z
8317at7088	SUPER_7	16603281.0	SUPER_3	self
8323at7088	SUPER_19	8012539.5	SUPER_18	self
8324at7088	SUPER_6	20271952.5	SUPER_4	self
8327at7088	SUPER_Z	7612894.5	SUPER_Z	SUPER_Z
8340at7088	SUPER_14	13583201.0	SUPER_16	self
8342at7088	SUPER_Z	40895400.5	SUPER_2	self
8343at7088	SUPER_4	28033635.0	SUPER_5	self
8344at7088	SUPER_1	16677522.0	SUPER_10	self
8346at7088	SUPER_19	9375930.0	SUPER_18	self
8352at7088	SUPER_14	17454583.5	SUPER_16	self
8356at7088	SUPER_4	20218460.0	SUPER_5	self
8359at7088	SUPER_Z	57524976.5	SUPER_Z	SUPER_Z
8365at7088	SUPER_1	21975927.0	SUPER_10	self
8367at7088	SUPER_12	5783699.0	SUPER_12	self
8370at7088	SUPER_1	1988949.5	SUPER_10	self
8371at7088	SUPER_14	7724506.0	SUPER_16	self
8372at7088	SUPER_3	30305507.5	SUPER_1	self
8373at7088	SUPER_12	11296077.0	SUPER_12	self
8375at7088	SUPER_12	11270982.5	SUPER_12	self
8377at7088	SUPER_Z	3046531.5	SUPER_Z	SUPER_Z
8380at7088	SUPER_17	10496255.0	SUPER_17	self
8384at7088	SUPER_8	3929513.5	SUPER_14	self
8385at7088	SUPER_18	4663099.5	SUPER_19	self
8386at7088	SUPER_6	19699292.5	SUPER_4	self
8388at7088	SUPER_11	17628486.0	SUPER_9	self
8392at7088	SUPER_19	16301380.0	SUPER_18	self
8393at7088	SUPER_7	9053850.0	SUPER_3	self
8394at7088	SUPER_16	6944027.5	SUPER_11	self
8396at7088	SUPER_1	46559.5	SUPER_10	self
8400at7088	SUPER_6	13012879.0	SUPER_4	self
8402at7088	SUPER_10	275329.5	SUPER_21	self
8403at7088	SUPER_2	5249982.5	SUPER_23	SUPER_23
8406at7088	SUPER_5	5653830.0	SUPER_6	self
8408at7088	SUPER_20	15604167.0	SUPER_22	self
8416at7088	SUPER_6	11973630.0	SUPER_4	self
8418at7088	SUPER_8	3092585.5	SUPER_14	self
8420at7088	SUPER_4	27731501.5	SUPER_5	self
8427at7088	SUPER_3	24467315.5	SUPER_1	self
8432at7088	SUPER_14	17508217.5	SUPER_16	self
8438at7088	SUPER_12	2259122.5	SUPER_12	self
8440at7088	SUPER_12	13885394.0	SUPER_12	self
8441at7088	SUPER_13	19045717.5	SUPER_15	self
8443at7088	SUPER_1	38349205.0	SUPER_20	SUPER_20
8453at7088	SUPER_19	12594339.0	SUPER_18	self
8464at7088	SUPER_21	7888283.0	SUPER_25	self
8465at7088	SUPER_1	30251984.0	SUPER_20	SUPER_20
8467at7088	SUPER_11	18148601.5	SUPER_9	self
8469at7088	SUPER_Z	1968384.0	SUPER_Z	SUPER_Z
8471at7088	SUPER_1	15644573.0	SUPER_10	self
8476at7088	SUPER_20	4136532.5	SUPER_22	self
8477at7088	SUPER_4	22175034.5	SUPER_5	self
8479at7088	SUPER_1	9867427.5	SUPER_10	self
8483at7088	SUPER_3	19951986.5	SUPER_1	self
8484at7088	SUPER_20	5158941.5	SUPER_22	self
8487at7088	SUPER_4	12440444.0	SUPER_5	self
8491at7088	SUPER_9	4953166.0	SUPER_8	self
8492at7088	SUPER_23	6650762.0	SUPER_30	self
8493at7088	SUPER_11	3321301.0	SUPER_9	self
8504at7088	SUPER_5	26962789.5	SUPER_6	self
8509at7088	SUPER_6	1038346.5	SUPER_4	self
8514at7088	SUPER_9	4381988.0	SUPER_8	self
8515at7088	SUPER_1	15616970.5	SUPER_10	self
8517at7088	SUPER_12	12313340.5	SUPER_12	self
8521at7088	SUPER_21	2367756.5	SUPER_25	self
8522at7088	SUPER_1	31660531.0	SUPER_20	SUPER_20
8524at7088	SUPER_Z	58093837.5	SUPER_2	self
8529at7088	SUPER_Z	24746854.5	SUPER_Z	SUPER_Z
8536at7088	SUPER_14	10105659.5	SUPER_16	self
8549at7088	SUPER_12	6700769.5	SUPER_Z	SUPER_Z
8550at7088	SUPER_14	17129388.0	SUPER_16	self
8553at7088	SUPER_Z	48405565.5	SUPER_2	self
8554at7088	SUPER_11	2543266.5	SUPER_9	self
8559at7088	SUPER_10	2764505.5	SUPER_21	self
8564at7088	SUPER_15	20899935.0	SUPER_7	self
8571at7088	SUPER_Z	24668400.0	SUPER_Z	SUPER_Z
8572at7088	SUPER_19	12762699.5	SUPER_18	self
8578at7088	SUPER_20	13757959.5	SUPER_22	self
8579at7088	SUPER_21	11049896.0	SUPER_25	self
8582at7088	SUPER_18	2803620.5	SUPER_19	self
8584at7088	SUPER_Z	21838573.0	SUPER_Z	SUPER_Z
8585at7088	SUPER_18	15150893.5	SUPER_19	self
8586at7088	SUPER_16	21824904.5	SUPER_11	self
8587at7088	SUPER_2	30545942.5	SUPER_13	self
8591at7088	SUPER_21	10781833.5	SUPER_25	self
8595at7088	SUPER_11	3064447.5	SUPER_9	self
8605at7088	SUPER_12	10989963.5	SUPER_12	self
8607at7088	SUPER_13	8208495.0	SUPER_15	self
8611at7088	SUPER_8	18043189.5	SUPER_14	self
8612at7088	SUPER_6	8108742.0	SUPER_4	self
8613at7088	SUPER_11	19860452.5	SUPER_9	self
8615at7088	SUPER_11	14959028.0	SUPER_9	self
8618at7088	SUPER_2	2600276.0	SUPER_23	SUPER_23
8620at7088	SUPER_24	12857256.0	SUPER_29	self
8625at7088	SUPER_7	16694191.5	SUPER_3	self
8628at7088	SUPER_Z	40940092.5	SUPER_2	self
8630at7088	SUPER_6	11516184.0	SUPER_4	self
8633at7088	SUPER_7	12724548.0	SUPER_3	self
8635at7088	SUPER_1	14893773.0	SUPER_10	self
8636at7088	SUPER_Z	48594903.5	SUPER_2	self
8637at7088	SUPER_2	36942071.5	SUPER_13	self
8638at7088	SUPER_14	6383174.5	SUPER_16	self
8642at7088	SUPER_14	6908501.5	SUPER_16	self
8643at7088	SUPER_2	30772251.5	SUPER_13	self
8644at7088	SUPER_4	28123776.0	SUPER_5	self
8650at7088	SUPER_13	10010611.0	SUPER_15	self
8652at7088	SUPER_1	39892004.0	SUPER_20	SUPER_20
8653at7088	SUPER_9	14072041.5	SUPER_8	self
8659at7088	SUPER_12	11085980.5	SUPER_12	self
8665at7088	SUPER_18	13898802.5	SUPER_19	self
8667at7088	SUPER_15	11352218.5	SUPER_7	self
8669at7088	SUPER_10	12308062.5	SUPER_21	self
8672at7088	SUPER_18	2092971.5	SUPER_19	self
